Origin	MAIN_ID	OTYPE	RA	DEC	COO_ERR_MAJA	COO_ERR_MINA	COO_ERR_ANGLE	PMRA	PMDEC	B	V	R	J	H	K	SP_TYPE	GALDIM_MAJAXIS	GALDIM_MINAXIS	GALDIM_ANGLE	BIBLIST
Simbad	Cl* NGC 2682    MCA     162	*inCl	08 50 51.72	+11 48 10.2	70	60	90	 	 	13.347	12.846	12.9	11.611	11.342	11.288	F7V	 	 	 	8
Simbad	Cl* NGC 2682    FBC    2842	*inCl	08 50 59.77	+11 39 22.2	70	60	90	 	 	14.04	12.96	12.4	10.995	10.462	10.314	K4V	 	 	 	8
Simbad	Cl* NGC 2682    YBP    1194	*inCl	08 51 00.81	+11 48 52.8	70	60	90	 	 	15.2	14.629	14.1	13.366	13.041	12.965	G5V	 	 	 	8
Simbad	Cl* NGC 2682    YBP    1163	*inCl	08 51 08.91	+11 48 37.7	70	60	90	 	 	14.9	13.983	13.8	12.722	12.293	12.232	G6V	 	 	 	8
Simbad	Cl* NGC 2682    FBC    3438	*inCl	08 51 19.69	+11 49 39.1	70	70	0	 	 	16.57	15.69	15.6	14.096	13.683	13.577	 	 	 	 	8
Simbad	Cl* NGC 2682     ES    4239	*inCl	08 51 24.37	+11 49 50.4	70	70	86	 	 	15.85	15.09	 	13.593	13.277	13.202	G9V	 	 	 	8
Simbad	Cl* NGC 2682     ES    2018	*inCl	08 51 34.24	+11 45 53.5	70	70	0	 	 	15.86	14.96	14.6	13.374	12.976	12.852	G5V	 	 	 	8
Simbad	Cl* NGC 2682     ES    3025	*inCl	08 51 36.74	+11 49 59.0	70	70	91	 	 	16.42	15.54	 	14.012	13.555	13.543	 	 	 	 	8
Simbad	Cl* NGC 2682     ES    3030	*inCl	08 51 41.90	+11 49 37.6	70	60	90	 	 	15.692	14.934	14.1	13.626	13.262	13.189	G5V	 	 	 	8
Simbad	Cl* NGC 2682     ES    2042	*inCl	08 51 47.43	+11 47 09.7	70	70	91	 	 	15	14.35	13.8	12.88	12.496	12.372	G9V	 	 	 	8
Simbad	Cl* NGC 2682    MCA     422	*inCl	08 51 29.41	+11 54 13.9	90	80	89	 	 	13.46	12.86	12.6	11.726	11.496	11.382	F9V	 	 	 	8
Simbad	NGC  6838  1031	*inCl	08 51 17.5	+11 45 24	 	 	 	 	 	15.14	14.43	 	 	 	 	 	 	 	 	8
Simbad	Cl* NGC 2682     ES    I-26	*inCl	08 51 02.051	+11 45 19.13	36	30	90	-14.1	-8.5	15.72	14.96	 	13.63	13.274	13.25	G7V	 	 	 	7
Simbad	Cl* NGC 2682     ES    1013	*inCl	08 51 12.23	+11 47 15.0	 	 	 	 	 	15.99	15.2	 	 	 	 	G6V	 	 	 	7
Simbad	Cl* NGC 2682     ES    4064	*inCl	08 50 59.03	+11 48 57.6	 	 	 	 	 	14.12	13.557	 	 	 	 	F6V	 	 	 	7
Simbad	Cl* NGC 2682    FBC    2505	*inCl	08 50 48.02	+11 49 41.5	70	60	90	 	 	15.25	14.63	14	13.28	12.944	12.83	G2V	 	 	 	7
Simbad	Cl* NGC 2682    YBP    1303	*inCl	08 50 56.67	+11 49 54.6	70	60	90	 	 	15.42	14.7	14.3	13.396	13.042	12.958	G3V	 	 	 	7
Simbad	Cl* NGC 2682    YBP     285	*inCl	08 51 23.87	+11 38 52.1	80	70	116	 	 	14.993	14.528	14.4	13.313	12.952	12.942	G2V	 	 	 	7
Simbad	Cl* NGC 2682    YBP     364	*inCl	08 51 10.78	+11 39 50.8	80	70	82	 	 	15.422	14.704	14.7	13.377	13.034	13.003	G3V	 	 	 	7
Simbad	Cl* NGC 2682     ES    1058	*inCl	08 51 24.68	+11 43 06.2	70	70	90	 	 	15.456	14.695	14.4	13.258	12.863	12.806	G3V	 	 	 	7
Simbad	Cl* NGC 2682     ES    3016	*inCl	08 51 27.87	+11 51 46.2	70	70	84	 	 	15.445	14.645	 	13.153	12.753	12.662	G3V	 	 	 	7
Simbad	Cl* NGC 2682     ES    4041	*inCl	08 51 16.57	+11 54 15.1	70	60	90	 	 	14.21	13.6	13.1	12.441	12.203	12.116	F6V	 	 	 	7
Simbad	Cl* NGC 2682    YBP    1622	*inCl	08 51 12.29	+11 54 23.0	90	60	0	 	 	14.865	14.199	13.8	12.986	12.708	12.623	F9V	 	 	 	7
Simbad	Cl* NGC 2682    FBC    2314	*inCl	08 50 40.79	+11 47 46.2	80	70	89	 	 	13.4	12.8	12.6	11.793	11.54	11.498	F7V	 	 	 	7
Simbad	Cl* NGC 2682    FBC    2461	*inCl	08 50 46.09	+11 43 08.2	70	60	90	 	 	13.71	13.17	13	12.019	11.76	11.681	F9V	 	 	 	7
Simbad	Cl* NGC 2682    YBP     750	*inCl	08 50 53.45	+11 44 34.6	70	60	90	 	 	14.26	13.59	13.5	12.403	12.102	12.065	G4V	 	 	 	7
Simbad	Cl* NGC 2682    MCA      84	*inCl	08 50 58.42	+11 42 12.0	70	60	90	 	 	14.06	13.57	13.3	12.104	11.783	11.696	G2V	 	 	 	7
Simbad	Cl* NGC 2682    MCA      42	*inCl	08 50 59.73	+11 39 52.5	70	60	90	 	 	13.62	13.1	13.3	12.025	11.735	11.703	F9V	 	 	 	7
Simbad	Cl* NGC 2682    YBP    1514	*inCl	08 51 00.77	+11 53 11.5	70	60	90	 	 	15.2	14.76	14.3	13.474	13.157	13.105	G5V	 	 	 	7
Simbad	Cl* NGC 2682     ES    1066	*inCl	08 51 01.32	+11 41 58.8	70	60	90	 	 	14.05	13.58	13.5	12.42	12.167	12.075	F9V	 	 	 	7
Simbad	Cl* NGC 2682     ES    1031	*inCl	08 51 01.56	+11 47 50.2	70	60	90	 	 	14.12	13.52	13.3	12.371	12.067	11.991	G1V	 	 	 	7
Simbad	Cl* NGC 2682     ES    4056	*inCl	08 51 04.49	+11 51 46.0	70	60	90	 	 	14.74	14.1	13.6	12.76	12.426	12.358	G4V	 	 	 	7
Simbad	Cl* NGC 2682     ES    4037	*inCl	08 51 05.25	+11 49 34.1	70	60	90	 	 	13.6	13.744	12.9	12.648	12.349	12.282	F9V	 	 	 	7
Simbad	Cl* NGC 2682     ES    4016	*inCl	08 51 13.72	+11 49 58.9	70	70	0	 	 	14.9	14.472	14.1	13.216	12.97	12.906	F8V	 	 	 	7
Simbad	Cl* NGC 2682     ES    4014	*inCl	08 51 18.57	+11 50 14.3	70	70	0	 	 	16.66	15.61	 	13.735	13.183	13.093	 	 	 	 	7
Simbad	Cl* NGC 2682    YBP     637	*inCl	08 51 21.84	+11 43 17.7	70	70	0	 	 	15.2	14.51	14.4	13.274	13.003	12.952	G4V	 	 	 	7
Simbad	Cl* NGC 2682    YBP    1587	*inCl	08 51 23.14	+11 54 05.0	70	60	90	 	 	14.79	14.17	14.1	13.017	12.741	12.681	G1V	 	 	 	7
Simbad	Cl* NGC 2682    FBC    3716	*inCl	08 51 28.61	+11 38 31.5	80	70	0	 	 	15.719	14.96	14.7	13.494	13.06	13.018	G5V	 	 	 	7
Simbad	Cl* NGC 2682    YBP     587	*inCl	08 51 38.74	+11 42 37.4	70	70	93	 	 	14.714	14.114	14	12.971	12.73	12.648	F8V	 	 	 	7
Simbad	Cl* NGC 2682     ES    2041	*inCl	08 51 48.67	+11 47 35.6	70	70	0	 	 	15.54	14.79	14.5	13.365	12.976	12.899	G4V	 	 	 	7
Simbad	Cl* NGC 2682    FBC    3910	*inCl	08 51 34.49	+11 43 49.4	70	70	100	 	 	15.274	14.59	14.3	13.342	13.072	12.954	G2V	 	 	 	7
Simbad	Cl* NGC 2682     ES    2068	*inCl	08 51 35.54	+11 39 47.0	80	70	0	 	 	14.9	14.35	14.3	12.956	12.565	12.427	G4V	 	 	 	7
Simbad	Cl* NGC 2682    MCA     428	*inCl	08 51 37.11	+11 55 00.0	90	80	90	 	 	13.82	13.22	12.9	12.096	11.819	11.763	F9IV	 	 	 	7
Simbad	Cl* NGC 2682    YBP    1480	*inCl	08 51 40.07	+11 52 43.4	90	80	90	 	 	14.41	13.8	13.6	12.666	12.386	12.35	 	 	 	 	7
Simbad	Cl* NGC 2682    YBP    1032	*inCl	08 51 56.59	+11 47 25.0	70	70	0	 	 	15.09	14.39	14.3	13.174	12.899	12.813	G3V	 	 	 	7
Simbad	Cl* NGC 2682     ES    1018	*inCl	08 51 11.58	+11 45 53.6	 	 	 	 	 	15.953	15.097	 	 	 	 	G7V	 	 	 	7
Simbad	Cl* NGC 2682     ES    4036	*inCl	08 51 05.95	+11 51 09.9	70	60	90	 	 	13.93	13.38	13	12.189	11.928	11.866	F6V	 	 	 	7
Simbad	Cl* NGC 2682    YBP    1315	*inCl	08 51 58.77	+11 50 02.5	70	60	90	 	 	14.992	14.318	14	13.027	12.667	12.597	 	 	 	 	7
Simbad	Cl* NGC 2682    YBP    1758	*inCl	08 50 59.24	+11 56 36.9	90	60	0	 	 	13.84	13.265	12.7	12.122	11.845	11.79	 	 	 	 	7
Simbad	Cl* NGC 2682    YBP     769	*inCl	08 51 50.24	+11 44 57.4	 	 	 	 	 	14.135	13.505	 	 	 	 	 	 	 	 	7
Simbad	Cl* NGC 2682    YBP     219	*inCl	08 51 34.44	+11 37 57.4	80	70	0	 	 	13.8	13.25	13.3	12.102	11.864	11.778	F7V	 	 	 	7
Simbad	Cl* NGC 2682     ES    4022	*inCl	08 51 12.68	+11 50 34.6	70	70	82	 	 	14.231	13.669	 	12.536	12.276	12.194	G0V	 	 	 	6
Simbad	Cl* NGC 2682    FBC    2484	*inCl	08 50 47.13	+11 42 54.8	70	60	90	 	 	14.77	14.19	14.1	13.028	12.7	12.668	F9V	 	 	 	6
Simbad	Cl* NGC 2682    YBP    1458	*inCl	08 51 02.99	+11 52 25.7	70	60	90	 	 	15.738	14.997	14.4	13.606	13.252	13.196	G5V	 	 	 	6
Simbad	Cl* NGC 2682     ES    4029	*inCl	08 51 21.944	+11 53 08.92	58	16	0	-7.5	4.6	16.09	15.27	14.9	13.862	13.481	13.411	G8V	 	 	 	6
Simbad	Cl* NGC 2682    MMJ    5042	*inCl	08 50 33.87	+11 46 26.1	 	 	 	 	 	13.387	12.91	 	 	 	 	 	 	 	 	6
Simbad	Cl* NGC 2682    FBC    2305	*inCl	08 50 40.43	+11 42 08.8	 	 	 	 	 	14.64	14.14	 	 	 	 	G0V	 	 	 	6
Simbad	Cl* NGC 2682    FBC    2656	*inCl	08 50 53.05	+11 40 02.3	 	 	 	 	 	14.25	13.72	 	 	 	 	G0V	 	 	 	6
Simbad	Cl* NGC 2682    FBC    2664	*inCl	08 50 53.32	+11 40 41.7	 	 	 	 	 	14.33	13.8	 	 	 	 	F9V	 	 	 	6
Simbad	Cl* NGC 2682    FBC    2733	*inCl	08 50 56.01	+11 53 52.0	70	60	90	 	 	14.26	13.71	13.3	12.582	12.278	12.227	F8V	 	 	 	6
Simbad	Cl* NGC 2682     ES    1047	*inCl	08 50 59.66	+11 44 08.0	70	60	89	 	 	15.461	14.632	14.6	13.158	12.767	12.673	G3V	 	 	 	6
Simbad	Cl* NGC 2682     ES    1065	*inCl	08 51 04.00	+11 42 23.9	70	60	90	 	 	15.12	14.55	14.4	13.44	13.169	13.162	F9V	 	 	 	6
Simbad	Cl* NGC 2682     ES    4049	*inCl	08 51 05.82	+11 53 10.7	70	60	90	 	 	15.815	15.094	14.7	13.713	13.346	13.238	G6V	 	 	 	6
Simbad	Cl* NGC 2682    FBC    3084	*inCl	08 51 08.72	+11 49 31.3	300	300	6	 	 	15.52	14.83	 	 	 	 	 	 	 	 	6
Simbad	Cl* NGC 2682     ES    4023	*inCl	08 51 12.20	+11 50 33.1	70	70	82	 	 	14.16	14.8	 	13.429	13.016	12.971	G8V	 	 	 	6
Simbad	Cl* NGC 2682    YBP     401	*inCl	08 51 19.05	+11 40 15.8	 	 	 	 	 	14.25	13.7	 	 	 	 	F9V	 	 	 	6
Simbad	Cl* NGC 2682     ES    1008	*inCl	08 51 23.30	+11 47 47.0	70	70	0	 	 	17.47	16.41	14.5	14.478	14.022	13.883	 	 	 	 	6
Simbad	Cl* NGC 2682     ES    4203	*inCl	08 51 23.50	+11 49 05.8	70	70	0	 	 	17.24	16.24	16.1	14.468	13.904	13.816	 	 	 	 	6
Simbad	Cl* NGC 2682    FBC    3623	*inCl	08 51 25.60	+11 53 15.8	70	60	90	 	 	16.53	15.64	15.3	14.051	13.655	13.515	 	 	 	 	6
Simbad	Cl* NGC 2682    YBP     266	*inCl	08 51 26.48	+11 38 36.8	80	70	104	 	 	14.28	13.77	13.8	12.596	12.365	12.251	F9V	 	 	 	6
Simbad	Cl* NGC 2682     ES    2002	*inCl	08 51 28.97	+11 47 42.9	70	70	0	 	 	16.76	15.77	15.7	13.892	13.385	13.31	 	 	 	 	6
Simbad	Cl* NGC 2682     ES    2054	*inCl	08 51 46.66	+11 44 58.5	 	 	 	 	 	13.39	12.91	 	 	 	 	F5V	 	 	 	6
Simbad	Cl* NGC 2682     ES    3069	*inCl	08 51 53.30	+11 54 19.5	70	60	90	 	 	15.311	14.593	14.9	13.338	13.002	12.942	G2V	 	 	 	6
Simbad	Cl* NGC 2682     ES    3021	*inCl	08 51 33.07	+11 51 16.0	70	70	0	 	 	16.07	15.25	15.3	13.746	13.345	13.226	 	 	 	 	6
Simbad	Cl* NGC 2682     ES    3004	*inCl	08 51 34.56	+11 49 06.8	70	70	0	 	 	16.52	15.52	14.7	13.717	13.229	13.121	 	 	 	 	6
Simbad	Cl* NGC 2682    YBP     288	*inCl	08 51 36.16	+11 38 56.3	80	70	82	 	 	14.56	13.97	14.1	12.785	12.522	12.452	G0V	 	 	 	6
Simbad	Cl* NGC 2682    YBP     756	*inCl	08 51 47.40	+11 44 42.3	70	70	0	 	 	15.43	14.69	14.6	13.416	13.067	13.004	G3V	 	 	 	6
Simbad	Cl* NGC 2682    YBP     571	*inCl	08 51 48.47	+11 42 22.9	70	70	90	 	 	14.67	14.08	13.5	12.878	12.593	12.54	G1V	 	 	 	6
Simbad	Cl* NGC 2682     ES    4033	*inCl	08 51 08.006	+11 49 56.29	50	4	0	 	 	16.67	15.79	 	 	 	 	 	 	 	 	6
Simbad	Cl* NGC 2682     ES    1224	*inCl	08 51 20.29	+11 46 20.0	 	 	 	 	 	19.29	17.78	 	 	 	 	 	 	 	 	6
Simbad	Cl* NGC 2682     ES    3003	*inCl	08 51 33.25	+11 48 51.5	 	 	 	 	 	13.31	12.72	 	 	 	 	F8V	 	 	 	6
Simbad	Cl* NGC 2682    FBC    3467	*inCl	08 51 20.68	+11 45 25.5	 	 	 	 	 	16.88	15.84	 	 	 	 	K2	 	 	 	6
Simbad	Cl* NGC 2682     ES    1242b	*inCl	08 51 14.45	+11 45 03.5	 	 	 	 	 	13.31	12.76	 	 	 	 	 	 	 	 	6
Simbad	Cl* NGC 2682    FBC    3147	*inCl	08 51 10.91	+11 48 58.9	70	70	86	 	 	17.12	16.05	15	13.99	13.452	13.306	 	 	 	 	6
Simbad	Cl* NGC 2682     ES    1004	*inCl	08 51 22.16	+11 48 28.1	 	 	 	 	 	15.15	14.41	 	 	 	 	 	 	 	 	5
Simbad	Cl* NGC 2682     ES    1034	*inCl	08 50 58.90	+11 48 19.2	 	 	 	 	 	14.36	13.79	 	 	 	 	G0V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2729	*inCl	08 50 55.72	+11 52 55.6	70	60	90	 	 	15.93	15.1	14.4	13.684	13.276	13.207	G6V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2686	*inCl	08 50 54.3	+11 55 15	3000	3000	6	 	 	16.08	15.16	 	 	 	 	G7V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    3210	*inCl	08 51 13.1	+11 57 01	3000	3000	6	 	 	15.28	14.54	 	 	 	 	G2V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    3099	*inCl	08 51 09.2	+11 57 01	3000	3000	6	 	 	15.35	14.65	 	 	 	 	G3V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2217	*inCl	08 50 36.67	+11 48 55.4	80	70	90	 	 	13.63	13.11	12.7	11.93	11.628	11.578	G0V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2220	*inCl	08 50 36.79	+11 48 00.5	 	 	 	 	 	13.42	12.92	 	 	 	 	G8V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2402	*inCl	08 50 43.90	+11 44 31.1	70	60	90	 	 	14.87	14.15	13.9	12.776	12.312	12.254	G6V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2476	*inCl	08 50 46.86	+11 52 57.9	70	60	90	 	 	15.69	14.9	14.3	13.375	12.883	12.803	G6V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2494	*inCl	08 50 47.67	+11 47 52.6	70	60	89	 	 	14.16	13.61	13.4	12.546	12.26	12.239	G0V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2698	*inCl	08 50 54.74	+11 51 09.3	70	60	90	 	 	14.11	13.6	13.1	12.46	12.218	12.165	F9V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2741	*inCl	08 50 56.171	+11 51 55.62	36	23	90	-12.6	2.1	15.38	14.63	14.4	13.344	13.083	12.983	G7V	 	 	 	5
Simbad	Cl* NGC 2682     ES    1043	*inCl	08 50 56.23	+11 45 15.8	70	60	90	 	 	17.52	16.33	15.5	14.124	13.499	13.369	 	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2746	*inCl	08 50 56.31	+11 51 29.3	 	 	 	 	 	14.73	14.19	 	 	 	 	G2V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2778	*inCl	08 50 57.62	+11 55 14.7	70	60	90	 	 	13.98	13.47	13.1	12.294	12.038	11.973	F7V	 	 	 	5
Simbad	Cl* NGC 2682     ES    4061	*inCl	08 51 01.56	+11 49 27.2	70	60	90	 	 	 	14.745	 	13.286	12.908	12.812	 	 	 	 	5
Simbad	Cl* NGC 2682     ES    4057	*inCl	08 51 02.79	+11 51 25.5	70	60	90	 	 	15.5	14.53	13.9	12.981	12.492	12.415	G9V	 	 	 	5
Simbad	Cl* NGC 2682    FBC    2947	*inCl	08 51 03.65	+11 40 31.0	70	60	90	 	 	14.01	13.49	13.4	12.287	12.021	11.964	F9V	 	 	 	5
Simbad	Cl* NGC 2682     ES    4053	*inCl	08 51 04.93	+11 52 26.2	70	60	90	 	 	14.43	13.9	13.5	12.718	12.48	12.395	G0V	 	 	 	5
Simbad	Cl* NGC 2682     ES    1022	*inCl	08 51 07.36	+11 46 27.9	70	60	90	 	 	16.211	15.376	15.2	13.915	13.499	13.431	 	 	 	 	5
Simbad	Cl* NGC 2682    FBC    3059	*inCl	08 51 07.99	+11 38 26.5	 	 	 	 	 	 	14.44	 	 	 	 	G3V	 	 	 	5
Simbad	Cl* NGC 2682     ES    4032	*inCl	08 51 08.17	+11 49 44.7	70	60	90	 	 	16.1	15.543	15.1	14.096	13.589	13.571	 	 	 	 	5
Simbad	Cl* NGC 2682     ES    4237	*inCl	08 51 11.78	+11 50 02.0	 	 	 	 	 	 	15.549	 	 	 	 	 	 	 	 	5
Simbad	Cl* NGC 2682    FBC    3287	*inCl	08 51 15.44	+11 51 58.0	70	60	90	 	 	15.6	14.97	14.7	13.678	13.324	13.245	G8V	 	 	 	5
Simbad	Cl* NGC 2682    YBP     437	*inCl	08 51 18.68	+11 40 36.7	80	70	0	 	 	14.5	14.03	13.9	12.98	12.674	12.635	F9V	 	 	 	5
Simbad	Cl* NGC 2682    YBP     350	*inCl	08 51 20.79	+11 39 40.1	80	70	0	 	 	14	13.65	13.6	12.595	12.345	12.28	G1V	 	 	 	5
Simbad	Cl* NGC 2682     ES    1053	*inCl	08 51 22.29	+11 44 09.0	70	70	86	 	 	17.421	16.362	15.5	14.444	14.009	13.819	 	 	 	 	5
Simbad	Cl* NGC 2682     ES    4201	*inCl	08 51 25.84	+11 48 45.6	70	70	0	 	 	17.22	16.19	 	14.293	13.809	13.657	 	 	 	 	5
Simbad	Cl* NGC 2682     ES    3018	*inCl	08 51 28.95	+11 52 12.5	70	60	90	 	 	15.1	14.96	14.1	13.486	13.1	12.996	K0V	 	 	 	5
Simbad	Cl* NGC 2682     ES    3039	*inCl	08 51 32.84	+11 53 44.7	90	80	90	 	 	15.974	15.167	14.7	13.729	13.376	13.341	G7V	 	 	 	5
Simbad	Cl* NGC 2682     ES    3067	*inCl	08 51 56.21	+11 53 35.7	70	60	90	 	 	15.83	15.055	14.6	13.626	13.29	13.167	G6V	 	 	 	5
Simbad	Cl* NGC 2682     ES    3019	*inCl	08 51 31.55	+11 51 57.4	70	60	90	 	 	15.6	14.87	14.5	13.47	13.065	13.009	G6V	 	 	 	5
Simbad	Cl* NGC 2682     ES    2019	*inCl	08 51 33.35	+11 45 59.7	70	70	0	 	 	16.02	15.2	15.4	13.724	13.314	13.276	 	 	 	 	5
Simbad	Cl* NGC 2682     ES    2035	*inCl	08 51 39.81	+11 42 54.7	70	70	95	 	 	15.01	14.39	 	13.096	12.781	12.711	G0V	 	 	 	5
Simbad	Cl* NGC 2682     ES    2028	*inCl	08 51 41.29	+11 44 53.0	70	70	100	 	 	15.3	14.9	14.9	13.573	13.243	13.129	G8V	 	 	 	5
Simbad	Cl* NGC 2682    YBP    1088	*inCl	08 51 49.01	+11 48 01.9	300	300	6	 	 	15.1	14.47	14.4	13.288	12.973	12.854	G3V	 	 	 	5
Simbad	Cl* NGC 2682     ES    2058	*inCl	08 51 51.61	+11 44 50.3	70	70	0	 	 	15.88	14.84	14.7	13.198	12.82	12.594	K2V	 	 	 	5
Simbad	Cl* NGC 2682     ES    3059	*inCl	08 52 02.17	+11 49 08.2	 	 	 	 	 	13.97	13.38	 	 	 	 	 	 	 	 	5
Simbad	Cl* NGC 2682    YBP    1768	*inCl	08 51 37.57	+11 56 44.5	90	80	89	 	 	15.144	14.438	13.9	13.195	12.882	12.799	 	 	 	 	5
Simbad	Cl* NGC 2682    YBP    1778	*inCl	08 50 57.07	+11 56 50.8	90	60	0	 	 	15.73	14.996	14.6	13.645	13.293	13.209	G6VD~	 	 	 	5
Simbad	Cl* NGC 2682     ES    1010	*inCl	08 51 17.75	+11 46 54.8	 	 	 	 	 	16.89	15.8	 	 	 	 	 	 	 	 	5
Simbad	Cl* NGC 2682     ES    1206	*inCl	08 51 19.90	+11 48 37.8	 	 	 	 	 	17.91	16.89	 	 	 	 	 	 	 	 	5
Simbad	Cl* NGC 2682    FBC    3255	*inCl	08 51 14.48	+11 44 41.0	 	 	 	 	 	16.645	15.742	 	 	 	 	 	 	 	 	5
Simbad	NGC  2682   142	*inCl	08 51 22.8	+11 54 01	3000	3000	6	 	 	14.79	14.17	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682    FBC    2271	*inCl	08 50 38.9	+11 46 55	3000	3000	6	 	 	16.44	15.5	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682    FBC    2219	*inCl	08 50 36.8	+11 47 08	3000	3000	6	 	 	16.42	15.54	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682    FBC    2146	*inCl	08 50 33.4	+11 49 03	3000	3000	6	 	 	15.14	14.49	 	 	 	 	G1V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    2467	*inCl	08 50 46.3	+11 54 31	3000	3000	6	 	 	14.31	13.69	 	 	 	 	F7V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    3309	*inCl	08 51 15.9	+11 40 30	3000	3000	6	 	 	15.56	14.86	14.5	13.518	13.135	13.102	CV...	 	 	 	4
Simbad	Cl* NGC 2682    FBC    2457	*inCl	08 50 45.90	+11 52 02.3	70	60	90	 	 	 	14.39	 	12.402	11.813	11.727	K3V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    2469	*inCl	08 50 46.40	+11 52 16.7	70	60	90	 	 	15.6	14.99	14.4	13.429	13.026	12.906	G6V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    2896	*inCl	08 51 01.83	+11 39 59.2	 	 	 	 	 	14.22	15.05	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    1030	*inCl	08 51 02.32	+11 47 51.8	70	60	90	 	 	15.8	15.542	15	14.351	14.048	13.943	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    4039	*inCl	08 51 07.57	+11 51 56.5	70	60	90	 	 	15.5	14.88	14.6	13.559	13.278	13.2	G5V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    3493	*inCl	08 51 21.57	+11 39 08.5	80	70	0	 	 	13.9	13.61	13.5	12.635	12.403	12.366	F5V	 	 	 	4
Simbad	Cl* NGC 2682     ES    1170	*inCl	08 51 23.19	+11 39 14.8	80	70	0	 	 	15.6	14.91	14.7	13.591	13.25	13.147	G7IV	 	 	 	4
Simbad	Cl* NGC 2682     ES    1201	*inCl	08 51 26.01	+11 48 27.3	70	70	0	 	 	19.38	17.95	 	15.251	14.519	14.324	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    1166	*inCl	08 51 26.44	+11 40 12.5	80	70	0	 	 	 	13.93	 	12.43	12.009	11.919	K1V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    3856	*inCl	08 51 32.6	+11 42 05	3000	3000	6	 	 	15.44	14.6	14.7	13.143	12.737	12.674	G2V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    4248	*inCl	08 51 47.10	+11 42 29.8	70	70	0	 	 	16.102	15.32	15.1	13.878	13.467	13.418	G8V	 	 	 	4
Simbad	Cl* NGC 2682     ES    3044	*inCl	08 51 36.54	+11 54 27.3	90	80	89	 	 	15.99	15.158	14.9	13.75	13.397	13.282	G7V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    3960	*inCl	08 51 36.45	+11 56 50.5	300	300	6	 	 	15.19	14.51	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    2027	*inCl	08 51 39.55	+11 45 01.3	70	70	0	 	 	16.139	15.319	15	13.87	13.47	13.392	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    2066	*inCl	08 51 43.00	+11 40 59.6	70	70	0	 	 	15.88	15.2	14.6	13.643	13.23	13.067	 	 	 	 	4
Simbad	Cl* NGC 2682    MMJ    5189	*inCl	08 50 47.57	+11 45 21.9	 	 	 	 	 	14.49	13.98	 	 	 	 	G0V	 	 	 	4
Simbad	Cl* NGC 2682    FBC    3621	*inCl	08 51 25.49	+11 48 55.0	70	70	0	 	 	19.18	17.653	 	14.798	14.133	13.947	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    1052	*inCl	08 51 26.57	+11 44 21.7	70	70	0	 	 	15.899	15.296	15.3	14.113	13.814	13.745	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    3008	*inCl	08 51 30.43	+11 50 05.9	 	 	 	 	 	16.88	15.8	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682    YBP    1842	*inCl	08 51 08.85	+11 57 53.7	90	60	0	 	 	14.868	14.281	13.8	13.127	12.848	12.781	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    4222	*inCl	08 51 15.38	+11 51 02.9	 	 	 	 	 	20.02	19.51	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    1225	*inCl	08 51 16.49	+11 46 07.6	 	 	 	 	 	21.32	19.81	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    1246	*inCl	08 51 18.18	+11 46 45.3	 	 	 	 	 	20.43	19.5	 	 	 	 	 	 	 	 	4
Simbad	Cl* NGC 2682     ES    1235	*inCl	08 51 19.54	+11 45 12.6	 	 	 	 	 	17.76	16.57	 	 	 	 	 	 	 	 	4
